Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pyDOE in /home/selfetni/.local/lib/python3.10/site-packages (0.3.8)
Requirement already satisfied: numpy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.24.1)
Requirement already satisfied: scipy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.10.1)
2023-08-27 05:35:25.960580: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982709: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982994: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-27 05:35:26.402701: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
2023-08-27 05:37:36.554900: E tensorflow/compiler/xla/stream_executor/cuda/cuda_driver.cc:268] failed call to cuInit: CUDA_ERROR_COMPAT_NOT_SUPPORTED_ON_DEVICE: forward compatibility was attempted on non supported HW
2023-08-27 05:37:36.554945: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:168] retrieving CUDA diagnostic information for host: WS8692.zit.bam.de
2023-08-27 05:37:36.554954: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:175] hostname: WS8692.zit.bam.de
2023-08-27 05:37:36.555072: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:199] libcuda reported version is: 525.125.6
2023-08-27 05:37:36.555091: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:203] kernel reported version is: 515.105.1
2023-08-27 05:37:36.555097: E tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:312] kernel version 515.105.1 does not match DSO version 525.125.6 -- cannot find working devices in this configuration
X_f_train: (250000000, 4), X_ini_all: (40804, 4), X_lb_train: (100000, 3), X_ub_train: (100000, 3), X_ltb_train: (100000, 3), X_rtb_train: (100000, 3), phi_ini_all: (40804, 1)

 ! Initilization of all workers pinns 


 -------------------------------------------------------------
  -----  Epoch: 0 <==> N_batches: 100, pinns: 100    -------
  ----- time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 0, Mean_loss of pinns: 7.757e-02, loss_BC: 0.000e+00, loss_IC: 7.757e-02, loss_f: 0.000e+00
 => minimum loss: 5.597e-02, corresponding pinn/batch index: 22
 => maximum loss: 1.021e-01, corresponding pinn/batch  index: 92

==> Epoch: 10, Mean_loss of pinns: 7.555e-02, loss_BC: 0.000e+00, loss_IC: 7.555e-02, loss_f: 0.000e+00
 => minimum loss: 5.540e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.859e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 20, Mean_loss of pinns: 7.367e-02, loss_BC: 0.000e+00, loss_IC: 7.367e-02, loss_f: 0.000e+00
 => minimum loss: 5.430e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.527e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 30, Mean_loss of pinns: 7.194e-02, loss_BC: 0.000e+00, loss_IC: 7.194e-02, loss_f: 0.000e+00
 => minimum loss: 5.331e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.218e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 40, Mean_loss of pinns: 7.037e-02, loss_BC: 0.000e+00, loss_IC: 7.037e-02, loss_f: 0.000e+00
 => minimum loss: 5.243e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.933e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 50, Mean_loss of pinns: 6.895e-02, loss_BC: 0.000e+00, loss_IC: 6.895e-02, loss_f: 0.000e+00
 => minimum loss: 5.166e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.716e-02, corresponding pinn/batch  index: 23
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

 !!! Scipy optimize: !!! - Epoch:  51
Processes:  16
Number of pinns to optimize weights:  32
 !!! pinns to optimize ==> 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97


pinn: 7, Iter: 100, total_loss: 6.049e-02, loss_BC: 0.000e+00, loss_IC: 6.049e-02,loss_f: 0.000e+00
pinn: 12, Iter: 800, total_loss: 2.065e-04, loss_BC: 0.000e+00, loss_IC: 2.065e-04,loss_f: 0.000e+00
pinn: 20, Iter: 800, total_loss: 1.484e-04, loss_BC: 0.000e+00, loss_IC: 1.484e-04,loss_f: 0.000e+00
pinn: 7, Iter: 800, total_loss: 2.538e-04, loss_BC: 0.000e+00, loss_IC: 2.538e-04,loss_f: 0.000e+00
pinn: 22, Iter: 800, total_loss: 5.906e-03, loss_BC: 0.000e+00, loss_IC: 5.906e-03,loss_f: 0.000e+00
pinn: 28, Iter: 800, total_loss: 4.388e-04, loss_BC: 0.000e+00, loss_IC: 4.388e-04,loss_f: 0.000e+00
pinn: 24, Iter: 800, total_loss: 9.530e-04, loss_BC: 0.000e+00, loss_IC: 9.530e-04,loss_f: 0.000e+00
pinn: 23, Iter: 800, total_loss: 7.603e-05, loss_BC: 0.000e+00, loss_IC: 7.603e-05,loss_f: 0.000e+00
pinn: 55, Iter: 200, total_loss: 4.909e-03, loss_BC: 0.000e+00, loss_IC: 4.909e-03,loss_f: 0.000e+00
pinn: 25, Iter: 900, total_loss: 2.916e-04, loss_BC: 0.000e+00, loss_IC: 2.916e-04,loss_f: 0.000e+00
pinn: 45, Iter: 900, total_loss: 1.327e-04, loss_BC: 0.000e+00, loss_IC: 1.327e-04,loss_f: 0.000e+00
pinn: 2, Iter: 900, total_loss: 4.892e-05, loss_BC: 0.000e+00, loss_IC: 4.892e-05,loss_f: 0.000e+00
pinn: 17, Iter: 900, total_loss: 4.744e-05, loss_BC: 0.000e+00, loss_IC: 4.744e-05,loss_f: 0.000e+00
pinn: 21, Iter: 900, total_loss: 1.499e-04, loss_BC: 0.000e+00, loss_IC: 1.499e-04,loss_f: 0.000e+00
pinn: 29, Iter: 900, total_loss: 2.016e-04, loss_BC: 0.000e+00, loss_IC: 2.016e-04,loss_f: 0.000e+00
pinn: 27, Iter: 900, total_loss: 1.667e-03, loss_BC: 0.000e+00, loss_IC: 1.667e-03,loss_f: 0.000e+00
pinn: 26, Iter: 900, total_loss: 1.463e-04, loss_BC: 0.000e+00, loss_IC: 1.463e-04,loss_f: 0.000e+00
pinn: 12, Iter: 900, total_loss: 1.906e-04, loss_BC: 0.000e+00, loss_IC: 1.906e-04,loss_f: 0.000e+00
pinn: 22, Iter: 900, total_loss: 5.423e-03, loss_BC: 0.000e+00, loss_IC: 5.423e-03,loss_f: 0.000e+00
pinn: 20, Iter: 900, total_loss: 1.059e-04, loss_BC: 0.000e+00, loss_IC: 1.059e-04,loss_f: 0.000e+00
pinn: 7, Iter: 900, total_loss: 2.468e-04, loss_BC: 0.000e+00, loss_IC: 2.468e-04,loss_f: 0.000e+00
pinn: 28, Iter: 900, total_loss: 3.911e-04, loss_BC: 0.000e+00, loss_IC: 3.911e-04,loss_f: 0.000e+00
pinn: 24, Iter: 900, total_loss: 9.162e-04, loss_BC: 0.000e+00, loss_IC: 9.162e-04,loss_f: 0.000e+00
pinn: 23, Iter: 900, total_loss: 4.551e-05, loss_BC: 0.000e+00, loss_IC: 4.551e-05,loss_f: 0.000e+00
pinn: 55, Iter: 300, total_loss: 1.699e-04, loss_BC: 0.000e+00, loss_IC: 1.699e-04,loss_f: 0.000e+00
pinn: 25, Iter: 1000, total_loss: 2.552e-04, loss_BC: 0.000e+00, loss_IC: 2.552e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1000, total_loss: 1.277e-04, loss_BC: 0.000e+00, loss_IC: 1.277e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1000, total_loss: 1.961e-04, loss_BC: 0.000e+00, loss_IC: 1.961e-04,loss_f: 0.000e+00
pinn: 17, Iter: 1000, total_loss: 1.874e-05, loss_BC: 0.000e+00, loss_IC: 1.874e-05,loss_f: 0.000e+00
pinn: 2, Iter: 1000, total_loss: 4.204e-05, loss_BC: 0.000e+00, loss_IC: 4.204e-05,loss_f: 0.000e+00
pinn: 26, Iter: 1000, total_loss: 1.381e-04, loss_BC: 0.000e+00, loss_IC: 1.381e-04,loss_f: 0.000e+00
pinn: 21, Iter: 1000, total_loss: 1.296e-04, loss_BC: 0.000e+00, loss_IC: 1.296e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1000, total_loss: 1.792e-04, loss_BC: 0.000e+00, loss_IC: 1.792e-04,loss_f: 0.000e+00
pinn: 27, Iter: 1000, total_loss: 9.006e-04, loss_BC: 0.000e+00, loss_IC: 9.006e-04,loss_f: 0.000e+00
pinn: 22, Iter: 1000, total_loss: 5.268e-03, loss_BC: 0.000e+00, loss_IC: 5.268e-03,loss_f: 0.000e+00
pinn: 7, Iter: 1000, total_loss: 2.392e-04, loss_BC: 0.000e+00, loss_IC: 2.392e-04,loss_f: 0.000e+00
pinn: 20, Iter: 1000, total_loss: 4.275e-05, loss_BC: 0.000e+00, loss_IC: 4.275e-05,loss_f: 0.000e+00
pinn: 28, Iter: 1000, total_loss: 3.755e-04, loss_BC: 0.000e+00, loss_IC: 3.755e-04,loss_f: 0.000e+00
pinn: 23, Iter: 1000, total_loss: 2.122e-05, loss_BC: 0.000e+00, loss_IC: 2.122e-05,loss_f: 0.000e+00
pinn: 24, Iter: 1000, total_loss: 8.383e-04, loss_BC: 0.000e+00, loss_IC: 8.383e-04,loss_f: 0.000e+00
pinn: 55, Iter: 400, total_loss: 5.345e-05, loss_BC: 0.000e+00, loss_IC: 5.345e-05,loss_f: 0.000e+00
pinn: 25, Iter: 1100, total_loss: 2.282e-04, loss_BC: 0.000e+00, loss_IC: 2.282e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1100, total_loss: 1.234e-04, loss_BC: 0.000e+00, loss_IC: 1.234e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1100, total_loss: 1.892e-04, loss_BC: 0.000e+00, loss_IC: 1.892e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1100, total_loss: 4.023e-05, loss_BC: 0.000e+00, loss_IC: 4.023e-05,loss_f: 0.000e+00
pinn: 26, Iter: 1100, total_loss: 1.371e-04, loss_BC: 0.000e+00, loss_IC: 1.371e-04,loss_f: 0.000e+00
pinn: 27, Iter: 1100, total_loss: 7.144e-04, loss_BC: 0.000e+00, loss_IC: 7.144e-04,loss_f: 0.000e+00
pinn: 17, Iter: 1100, total_loss: 1.788e-05, loss_BC: 0.000e+00, loss_IC: 1.788e-05,loss_f: 0.000e+00
pinn: 21, Iter: 1100, total_loss: 1.250e-04, loss_BC: 0.000e+00, loss_IC: 1.250e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1100, total_loss: 1.320e-04, loss_BC: 0.000e+00, loss_IC: 1.320e-04,loss_f: 0.000e+00
pinn: 22, Iter: 1100, total_loss: 4.905e-03, loss_BC: 0.000e+00, loss_IC: 4.905e-03,loss_f: 0.000e+00
pinn: 7, Iter: 1100, total_loss: 2.305e-04, loss_BC: 0.000e+00, loss_IC: 2.305e-04,loss_f: 0.000e+00
pinn: 20, Iter: 1100, total_loss: 2.339e-04, loss_BC: 0.000e+00, loss_IC: 2.339e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1100, total_loss: 7.686e-04, loss_BC: 0.000e+00, loss_IC: 7.686e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1100, total_loss: 3.652e-04, loss_BC: 0.000e+00, loss_IC: 3.652e-04,loss_f: 0.000e+00
pinn: 23, Iter: 1100, total_loss: 1.674e-05, loss_BC: 0.000e+00, loss_IC: 1.674e-05,loss_f: 0.000e+00
pinn: 55, Iter: 500, total_loss: 2.129e-05, loss_BC: 0.000e+00, loss_IC: 2.129e-05,loss_f: 0.000e+00
pinn: 25, Iter: 1200, total_loss: 1.941e-04, loss_BC: 0.000e+00, loss_IC: 1.941e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1200, total_loss: 1.222e-04, loss_BC: 0.000e+00, loss_IC: 1.222e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1200, total_loss: 1.717e-04, loss_BC: 0.000e+00, loss_IC: 1.717e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1200, total_loss: 3.266e-05, loss_BC: 0.000e+00, loss_IC: 3.266e-05,loss_f: 0.000e+00
pinn: 27, Iter: 1200, total_loss: 6.423e-04, loss_BC: 0.000e+00, loss_IC: 6.423e-04,loss_f: 0.000e+00
pinn: 17, Iter: 1200, total_loss: 1.536e-05, loss_BC: 0.000e+00, loss_IC: 1.536e-05,loss_f: 0.000e+00
pinn: 21, Iter: 1200, total_loss: 1.249e-04, loss_BC: 0.000e+00, loss_IC: 1.249e-04,loss_f: 0.000e+00
pinn: 26, Iter: 1200, total_loss: 1.349e-04, loss_BC: 0.000e+00, loss_IC: 1.349e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1200, total_loss: 8.642e-05, loss_BC: 0.000e+00, loss_IC: 8.642e-05,loss_f: 0.000e+00
pinn: 22, Iter: 1200, total_loss: 4.659e-03, loss_BC: 0.000e+00, loss_IC: 4.659e-03,loss_f: 0.000e+00
pinn: 55, Iter: 600, total_loss: 1.113e-05, loss_BC: 0.000e+00, loss_IC: 1.113e-05,loss_f: 0.000e+00
pinn: 20, Iter: 1200, total_loss: 1.439e-05, loss_BC: 0.000e+00, loss_IC: 1.439e-05,loss_f: 0.000e+00
pinn: 7, Iter: 1200, total_loss: 2.286e-04, loss_BC: 0.000e+00, loss_IC: 2.286e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1200, total_loss: 7.561e-04, loss_BC: 0.000e+00, loss_IC: 7.561e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1200, total_loss: 3.629e-04, loss_BC: 0.000e+00, loss_IC: 3.629e-04,loss_f: 0.000e+00
pinn: 23, Iter: 1200, total_loss: 1.603e-05, loss_BC: 0.000e+00, loss_IC: 1.603e-05,loss_f: 0.000e+00
pinn: 25, Iter: 1300, total_loss: 1.671e-04, loss_BC: 0.000e+00, loss_IC: 1.671e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1300, total_loss: 1.186e-04, loss_BC: 0.000e+00, loss_IC: 1.186e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1300, total_loss: 1.436e-04, loss_BC: 0.000e+00, loss_IC: 1.436e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1300, total_loss: 2.951e-05, loss_BC: 0.000e+00, loss_IC: 2.951e-05,loss_f: 0.000e+00
pinn: 27, Iter: 1300, total_loss: 6.363e-04, loss_BC: 0.000e+00, loss_IC: 6.363e-04,loss_f: 0.000e+00
pinn: 17, Iter: 1300, total_loss: 8.395e-06, loss_BC: 0.000e+00, loss_IC: 8.395e-06,loss_f: 0.000e+00
pinn: 21, Iter: 1300, total_loss: 1.241e-04, loss_BC: 0.000e+00, loss_IC: 1.241e-04,loss_f: 0.000e+00
pinn: 26, Iter: 1300, total_loss: 1.323e-04, loss_BC: 0.000e+00, loss_IC: 1.323e-04,loss_f: 0.000e+00
pinn: 65, Iter: 100, total_loss: 4.471e-02, loss_BC: 0.000e+00, loss_IC: 4.471e-02,loss_f: 0.000e+00
pinn: 22, Iter: 1300, total_loss: 4.091e-03, loss_BC: 0.000e+00, loss_IC: 4.091e-03,loss_f: 0.000e+00
pinn: 12, Iter: 1300, total_loss: 3.436e-05, loss_BC: 0.000e+00, loss_IC: 3.436e-05,loss_f: 0.000e+00
pinn: 20, Iter: 1300, total_loss: 1.372e-05, loss_BC: 0.000e+00, loss_IC: 1.372e-05,loss_f: 0.000e+00
pinn: 7, Iter: 1300, total_loss: 2.282e-04, loss_BC: 0.000e+00, loss_IC: 2.282e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1300, total_loss: 7.525e-04, loss_BC: 0.000e+00, loss_IC: 7.525e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1300, total_loss: 3.576e-04, loss_BC: 0.000e+00, loss_IC: 3.576e-04,loss_f: 0.000e+00
pinn: 25, Iter: 1400, total_loss: 1.377e-04, loss_BC: 0.000e+00, loss_IC: 1.377e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1400, total_loss: 2.222e-04, loss_BC: 0.000e+00, loss_IC: 2.222e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1400, total_loss: 1.260e-04, loss_BC: 0.000e+00, loss_IC: 1.260e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1400, total_loss: 2.472e-05, loss_BC: 0.000e+00, loss_IC: 2.472e-05,loss_f: 0.000e+00
pinn: 27, Iter: 1400, total_loss: 5.971e-04, loss_BC: 0.000e+00, loss_IC: 5.971e-04,loss_f: 0.000e+00
pinn: 17, Iter: 1400, total_loss: 6.249e-06, loss_BC: 0.000e+00, loss_IC: 6.249e-06,loss_f: 0.000e+00
pinn: 65, Iter: 200, total_loss: 4.265e-02, loss_BC: 0.000e+00, loss_IC: 4.265e-02,loss_f: 0.000e+00
pinn: 21, Iter: 1400, total_loss: 1.191e-04, loss_BC: 0.000e+00, loss_IC: 1.191e-04,loss_f: 0.000e+00
pinn: 22, Iter: 1400, total_loss: 3.356e-03, loss_BC: 0.000e+00, loss_IC: 3.356e-03,loss_f: 0.000e+00
pinn: 26, Iter: 1400, total_loss: 1.292e-04, loss_BC: 0.000e+00, loss_IC: 1.292e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1400, total_loss: 1.527e-05, loss_BC: 0.000e+00, loss_IC: 1.527e-05,loss_f: 0.000e+00
pinn: 20, Iter: 1400, total_loss: 3.071e-06, loss_BC: 0.000e+00, loss_IC: 3.071e-06,loss_f: 0.000e+00
pinn: 70, Iter: 100, total_loss: 1.445e-02, loss_BC: 0.000e+00, loss_IC: 1.445e-02,loss_f: 0.000e+00
pinn: 7, Iter: 1400, total_loss: 2.273e-04, loss_BC: 0.000e+00, loss_IC: 2.273e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1400, total_loss: 7.479e-04, loss_BC: 0.000e+00, loss_IC: 7.479e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1400, total_loss: 3.439e-04, loss_BC: 0.000e+00, loss_IC: 3.439e-04,loss_f: 0.000e+00
pinn: 25, Iter: 1500, total_loss: 1.291e-04, loss_BC: 0.000e+00, loss_IC: 1.291e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1500, total_loss: 1.102e-04, loss_BC: 0.000e+00, loss_IC: 1.102e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1500, total_loss: 2.024e-05, loss_BC: 0.000e+00, loss_IC: 2.024e-05,loss_f: 0.000e+00
pinn: 29, Iter: 1500, total_loss: 7.367e-05, loss_BC: 0.000e+00, loss_IC: 7.367e-05,loss_f: 0.000e+00
pinn: 27, Iter: 1500, total_loss: 5.916e-04, loss_BC: 0.000e+00, loss_IC: 5.916e-04,loss_f: 0.000e+00
pinn: 65, Iter: 300, total_loss: 7.018e-03, loss_BC: 0.000e+00, loss_IC: 7.018e-03,loss_f: 0.000e+00
pinn: 70, Iter: 200, total_loss: 1.435e-04, loss_BC: 0.000e+00, loss_IC: 1.435e-04,loss_f: 0.000e+00
pinn: 21, Iter: 1500, total_loss: 1.169e-04, loss_BC: 0.000e+00, loss_IC: 1.169e-04,loss_f: 0.000e+00
pinn: 22, Iter: 1500, total_loss: 2.198e-03, loss_BC: 0.000e+00, loss_IC: 2.198e-03,loss_f: 0.000e+00
pinn: 12, Iter: 1500, total_loss: 1.170e-05, loss_BC: 0.000e+00, loss_IC: 1.170e-05,loss_f: 0.000e+00
pinn: 20, Iter: 1500, total_loss: 2.245e-06, loss_BC: 0.000e+00, loss_IC: 2.245e-06,loss_f: 0.000e+00
pinn: 26, Iter: 1500, total_loss: 1.223e-04, loss_BC: 0.000e+00, loss_IC: 1.223e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1500, total_loss: 7.426e-04, loss_BC: 0.000e+00, loss_IC: 7.426e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1500, total_loss: 3.374e-04, loss_BC: 0.000e+00, loss_IC: 3.374e-04,loss_f: 0.000e+00
pinn: 7, Iter: 1500, total_loss: 2.269e-04, loss_BC: 0.000e+00, loss_IC: 2.269e-04,loss_f: 0.000e+00
pinn: 25, Iter: 1600, total_loss: 1.165e-04, loss_BC: 0.000e+00, loss_IC: 1.165e-04,loss_f: 0.000e+00
pinn: 71, Iter: 100, total_loss: 2.329e-02, loss_BC: 0.000e+00, loss_IC: 2.329e-02,loss_f: 0.000e+00
pinn: 65, Iter: 400, total_loss: 1.746e-04, loss_BC: 0.000e+00, loss_IC: 1.746e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1600, total_loss: 1.073e-04, loss_BC: 0.000e+00, loss_IC: 1.073e-04,loss_f: 0.000e+00
pinn: 70, Iter: 300, total_loss: 1.948e-04, loss_BC: 0.000e+00, loss_IC: 1.948e-04,loss_f: 0.000e+00
pinn: 29, Iter: 1600, total_loss: 3.916e-05, loss_BC: 0.000e+00, loss_IC: 3.916e-05,loss_f: 0.000e+00
pinn: 2, Iter: 1600, total_loss: 1.316e-05, loss_BC: 0.000e+00, loss_IC: 1.316e-05,loss_f: 0.000e+00
pinn: 27, Iter: 1600, total_loss: 5.834e-04, loss_BC: 0.000e+00, loss_IC: 5.834e-04,loss_f: 0.000e+00
pinn: 22, Iter: 1600, total_loss: 1.753e-03, loss_BC: 0.000e+00, loss_IC: 1.753e-03,loss_f: 0.000e+00
pinn: 21, Iter: 1600, total_loss: 1.152e-04, loss_BC: 0.000e+00, loss_IC: 1.152e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1600, total_loss: 7.011e-06, loss_BC: 0.000e+00, loss_IC: 7.011e-06,loss_f: 0.000e+00
pinn: 20, Iter: 1600, total_loss: 1.638e-06, loss_BC: 0.000e+00, loss_IC: 1.638e-06,loss_f: 0.000e+00
pinn: 26, Iter: 1600, total_loss: 1.184e-04, loss_BC: 0.000e+00, loss_IC: 1.184e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1600, total_loss: 3.367e-04, loss_BC: 0.000e+00, loss_IC: 3.367e-04,loss_f: 0.000e+00
pinn: 7, Iter: 1600, total_loss: 2.265e-04, loss_BC: 0.000e+00, loss_IC: 2.265e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1600, total_loss: 6.954e-04, loss_BC: 0.000e+00, loss_IC: 6.954e-04,loss_f: 0.000e+00
pinn: 71, Iter: 200, total_loss: 5.458e-04, loss_BC: 0.000e+00, loss_IC: 5.458e-04,loss_f: 0.000e+00
pinn: 25, Iter: 1700, total_loss: 1.082e-04, loss_BC: 0.000e+00, loss_IC: 1.082e-04,loss_f: 0.000e+00
pinn: 65, Iter: 500, total_loss: 3.732e-05, loss_BC: 0.000e+00, loss_IC: 3.732e-05,loss_f: 0.000e+00
pinn: 70, Iter: 400, total_loss: 3.594e-05, loss_BC: 0.000e+00, loss_IC: 3.594e-05,loss_f: 0.000e+00
pinn: 29, Iter: 1700, total_loss: 2.514e-05, loss_BC: 0.000e+00, loss_IC: 2.514e-05,loss_f: 0.000e+00
pinn: 45, Iter: 1700, total_loss: 1.056e-04, loss_BC: 0.000e+00, loss_IC: 1.056e-04,loss_f: 0.000e+00
pinn: 27, Iter: 1700, total_loss: 5.702e-04, loss_BC: 0.000e+00, loss_IC: 5.702e-04,loss_f: 0.000e+00
pinn: 2, Iter: 1700, total_loss: 8.929e-06, loss_BC: 0.000e+00, loss_IC: 8.929e-06,loss_f: 0.000e+00
pinn: 22, Iter: 1700, total_loss: 1.375e-03, loss_BC: 0.000e+00, loss_IC: 1.375e-03,loss_f: 0.000e+00
pinn: 21, Iter: 1700, total_loss: 1.141e-04, loss_BC: 0.000e+00, loss_IC: 1.141e-04,loss_f: 0.000e+00
pinn: 12, Iter: 1700, total_loss: 6.554e-06, loss_BC: 0.000e+00, loss_IC: 6.554e-06,loss_f: 0.000e+00
pinn: 20, Iter: 1700, total_loss: 1.426e-06, loss_BC: 0.000e+00, loss_IC: 1.426e-06,loss_f: 0.000e+00
pinn: 26, Iter: 1700, total_loss: 1.173e-04, loss_BC: 0.000e+00, loss_IC: 1.173e-04,loss_f: 0.000e+00
pinn: 24, Iter: 1700, total_loss: 6.312e-04, loss_BC: 0.000e+00, loss_IC: 6.312e-04,loss_f: 0.000e+00
pinn: 28, Iter: 1700, total_loss: 3.343e-04, loss_BC: 0.000e+00, loss_IC: 3.343e-04,loss_f: 0.000e+00
pinn: 7, Iter: 1700, total_loss: 2.262e-04, loss_BC: 0.000e+00, loss_IC: 2.262e-04,loss_f: 0.000e+00
pinn: 71, Iter: 300, total_loss: 6.840e-05, loss_BC: 0.000e+00, loss_IC: 6.840e-05,loss_f: 0.000e+00
pinn: 25, Iter: 1800, total_loss: 1.023e-04, loss_BC: 0.000e+00, loss_IC: 1.023e-04,loss_f: 0.000e+00
pinn: 70, Iter: 500, total_loss: 3.011e-05, loss_BC: 0.000e+00, loss_IC: 3.011e-05,loss_f: 0.000e+00
pinn: 29, Iter: 1800, total_loss: 2.104e-05, loss_BC: 0.000e+00, loss_IC: 2.104e-05,loss_f: 0.000e+00
pinn: 2, Iter: 1800, total_loss: 6.717e-06, loss_BC: 0.000e+00, loss_IC: 6.717e-06,loss_f: 0.000e+00
pinn: 27, Iter: 1800, total_loss: 5.503e-04, loss_BC: 0.000e+00, loss_IC: 5.503e-04,loss_f: 0.000e+00
pinn: 45, Iter: 1800, total_loss: 9.722e-05, loss_BC: 0.000e+00, loss_IC: 9.722e-05,loss_f: 0.000e+00
pinn: 22, Iter: 1800, total_loss: 1.051e-03, loss_BC: 0.000e+00, loss_IC: 1.051e-03,loss_f: 0.000e+00
pinn: 12, Iter: 1800, total_loss: 3.117e-06, loss_BC: 0.000e+00, loss_IC: 3.117e-06,loss_f: 0.000e+00
pinn: 21, Iter: 1800, total_loss: 1.134e-04, loss_BC: 0.000e+00, loss_IC: 1.134e-04,loss_f: 0.000e+00
